vente_id;client_id;point_de_vente_id;produit_id;quantites_vendues;prix_vente_unitaire;ventes_euro;date_facturation
1921;CLIENT_3;PDV_6;PROD_6;1;174;174;01/08/2024
1922;CLIENT_4;PDV_3;PROD_5;22;294;6468;01/08/2024
1923;CLIENT_2;PDV_6;PROD_3;22;202;4444;01/08/2024
1924;CLIENT_4;PDV_2;PROD_2;49;43;2107;01/08/2024
1925;CLIENT_6;PDV_1;PROD_2;25;238;5950;01/08/2024
1926;CLIENT_8;PDV_6;PROD_1;9;135;1215;01/08/2024
1927;CLIENT_3;PDV_3;PROD_1;23;61;1403;01/09/2024
1928;CLIENT_5;PDV_5;PROD_3;38;160;6080;01/09/2024
1929;CLIENT_6;PDV_1;PROD_6;5;45;225;01/09/2024
1930;CLIENT_1;PDV_2;PROD_3;20;313;6260;01/09/2024
1931;CLIENT_2;PDV_4;PROD_5;31;276;8556;01/09/2024
1932;CLIENT_5;PDV_5;PROD_1;7;65;455;01/09/2024
1933;CLIENT_4;PDV_6;PROD_3;28;315;8820;01/09/2024
1934;CLIENT_4;PDV_2;PROD_3;45;96;4320;01/09/2024
1935;CLIENT_2;PDV_5;PROD_5;23;296;6808;01/09/2024
1936;CLIENT_3;PDV_3;PROD_3;36;280;10080;01/09/2024
1937;CLIENT_7;PDV_7;PROD_6;7;70;490;01/09/2024
1938;CLIENT_8;PDV_7;PROD_2;5;339;1695;01/09/2024
1939;CLIENT_5;PDV_7;PROD_5;13;146;1898;01/09/2024
1940;CLIENT_6;PDV_3;PROD_2;10;299;2990;01/09/2024
1941;CLIENT_6;PDV_7;PROD_1;28;350;9800;01/09/2024
1942;CLIENT_7;PDV_7;PROD_1;19;244;4636;01/09/2024
1943;CLIENT_4;PDV_6;PROD_2;2;346;692;01/09/2024
1944;CLIENT_8;PDV_1;PROD_3;2;85;170;01/09/2024
1945;CLIENT_7;PDV_5;PROD_1;43;203;8729;01/09/2024
1946;CLIENT_5;PDV_7;PROD_6;14;276;3864;01/09/2024
1947;CLIENT_2;PDV_5;PROD_6;8;264;2112;01/09/2024
1948;CLIENT_6;PDV_3;PROD_5;31;217;6727;01/09/2024
1949;CLIENT_3;PDV_3;PROD_6;14;252;3528;01/09/2024
1950;CLIENT_7;PDV_4;PROD_2;17;87;1479;01/09/2024
1951;CLIENT_2;PDV_2;PROD_6;22;191;4202;01/09/2024
1952;CLIENT_1;PDV_7;PROD_5;4;144;576;01/09/2024
1953;CLIENT_3;PDV_2;PROD_5;1;5;5;01/09/2024
1954;CLIENT_4;PDV_4;PROD_2;13;230;2990;01/09/2024
1955;CLIENT_5;PDV_3;PROD_2;13;268;3484;01/09/2024
1956;CLIENT_4;PDV_2;PROD_6;10;272;2720;01/10/2024
1957;CLIENT_5;PDV_2;PROD_3;9;30;270;01/10/2024
1958;CLIENT_3;PDV_4;PROD_2;32;173;5536;01/10/2024
1959;CLIENT_5;PDV_1;PROD_5;30;57;1710;01/10/2024
1960;CLIENT_2;PDV_3;PROD_3;46;162;7452;01/10/2024
1961;CLIENT_4;PDV_2;PROD_2;7;303;2121;01/10/2024
1962;CLIENT_3;PDV_3;PROD_6;43;75;3225;01/10/2024
1963;CLIENT_3;PDV_3;PROD_4;39;158;6162;01/10/2024
1964;CLIENT_5;PDV_3;PROD_2;35;335;11725;01/10/2024
1965;CLIENT_5;PDV_4;PROD_3;31;318;9858;01/10/2024
1966;CLIENT_5;PDV_1;PROD_2;50;151;7550;01/10/2024
1967;CLIENT_2;PDV_6;PROD_2;41;339;13899;01/10/2024
1968;CLIENT_8;PDV_6;PROD_3;47;214;10058;01/10/2024
1969;CLIENT_2;PDV_3;PROD_4;41;321;13161;01/10/2024
1970;CLIENT_3;PDV_7;PROD_1;4;174;696;01/10/2024
1971;CLIENT_2;PDV_4;PROD_1;1;328;328;01/10/2024
1972;CLIENT_6;PDV_1;PROD_6;9;12;108;01/10/2024
1973;CLIENT_8;PDV_2;PROD_4;20;207;4140;01/10/2024
1974;CLIENT_3;PDV_1;PROD_4;40;284;11360;01/10/2024
1975;CLIENT_1;PDV_3;PROD_5;38;246;9348;01/10/2024
1976;CLIENT_6;PDV_6;PROD_4;23;187;4301;01/10/2024
1977;CLIENT_5;PDV_4;PROD_1;15;270;4050;01/10/2024
1978;CLIENT_4;PDV_2;PROD_6;33;106;3498;01/10/2024
1979;CLIENT_1;PDV_7;PROD_1;23;149;3427;01/10/2024
1980;CLIENT_6;PDV_5;PROD_6;44;341;15004;01/10/2024
1981;CLIENT_4;PDV_6;PROD_3;28;71;1988;01/10/2024
1982;CLIENT_6;PDV_6;PROD_1;44;99;4356;01/10/2024
1983;CLIENT_2;PDV_7;PROD_1;24;196;4704;01/10/2024
1984;CLIENT_6;PDV_3;PROD_6;4;321;1284;01/10/2024
1985;CLIENT_7;PDV_4;PROD_3;12;183;2196;01/10/2024
1986;CLIENT_6;PDV_6;PROD_1;19;288;5472;01/10/2024
1987;CLIENT_2;PDV_2;PROD_3;5;321;1605;01/10/2024
1988;CLIENT_6;PDV_1;PROD_4;34;316;10744;01/10/2024
1989;CLIENT_4;PDV_5;PROD_6;13;98;1274;01/10/2024
1990;CLIENT_1;PDV_7;PROD_1;27;218;5886;01/10/2024
1991;CLIENT_1;PDV_3;PROD_1;27;144;3888;01/10/2024
1992;CLIENT_8;PDV_3;PROD_4;19;275;5225;01/10/2024
1993;CLIENT_2;PDV_6;PROD_3;31;83;2573;01/10/2024
1994;CLIENT_7;PDV_4;PROD_1;46;322;14812;01/10/2024
1995;CLIENT_1;PDV_7;PROD_2;49;43;2107;01/10/2024
1996;CLIENT_6;PDV_4;PROD_4;14;230;3220;01/10/2024
1997;CLIENT_4;PDV_6;PROD_5;3;28;84;01/10/2024
1998;CLIENT_3;PDV_1;PROD_1;1;17;17;01/10/2024
1999;CLIENT_1;PDV_7;PROD_4;48;69;3312;01/10/2024
2000;CLIENT_4;PDV_1;PROD_3;35;318;11130;01/10/2024
2001;CLIENT_3;PDV_1;PROD_6;42;319;13398;01/10/2024
2002;CLIENT_3;PDV_2;PROD_3;5;239;1195;01/10/2024
2003;CLIENT_1;PDV_1;PROD_4;6;27;162;01/10/2024
2004;CLIENT_8;PDV_4;PROD_6;21;37;777;01/10/2024
2005;CLIENT_2;PDV_2;PROD_3;21;200;4200;01/10/2024
2006;CLIENT_5;PDV_7;PROD_4;21;297;6237;01/10/2024
2007;CLIENT_7;PDV_6;PROD_6;24;52;1248;01/10/2024
2008;CLIENT_4;PDV_5;PROD_2;39;30;1170;01/10/2024
2009;CLIENT_7;PDV_7;PROD_4;28;17;476;01/10/2024
2010;CLIENT_4;PDV_6;PROD_6;23;51;1173;01/10/2024
2011;CLIENT_5;PDV_3;PROD_3;11;161;1771;01/10/2024
2012;CLIENT_2;PDV_6;PROD_1;42;89;3738;01/10/2024
2013;CLIENT_4;PDV_4;PROD_6;31;106;3286;01/10/2024
2014;CLIENT_3;PDV_6;PROD_3;15;211;3165;01/10/2024
2015;CLIENT_3;PDV_6;PROD_3;2;141;282;01/10/2024
2016;CLIENT_3;PDV_5;PROD_1;7;273;1911;01/10/2024
2017;CLIENT_4;PDV_2;PROD_3;19;283;5377;01/10/2024
2018;CLIENT_1;PDV_7;PROD_1;1;259;259;01/10/2024
2019;CLIENT_3;PDV_6;PROD_1;5;177;885;01/11/2024
2020;CLIENT_6;PDV_7;PROD_6;46;235;10810;01/11/2024
2021;CLIENT_4;PDV_4;PROD_2;43;347;14921;01/11/2024
2022;CLIENT_3;PDV_5;PROD_5;49;292;14308;01/11/2024
2023;CLIENT_2;PDV_2;PROD_4;43;350;15050;01/11/2024
2024;CLIENT_6;PDV_2;PROD_1;28;133;3724;01/11/2024
2025;CLIENT_4;PDV_1;PROD_4;46;123;5658;01/11/2024
2026;CLIENT_2;PDV_2;PROD_1;35;260;9100;01/11/2024
2027;CLIENT_5;PDV_4;PROD_1;21;64;1344;01/11/2024
2028;CLIENT_8;PDV_3;PROD_1;17;117;1989;01/11/2024
2029;CLIENT_2;PDV_7;PROD_4;17;192;3264;01/11/2024
2030;CLIENT_6;PDV_1;PROD_2;41;280;11480;01/11/2024
2031;CLIENT_4;PDV_3;PROD_4;25;25;625;01/11/2024
2032;CLIENT_3;PDV_4;PROD_2;48;142;6816;01/11/2024
2033;CLIENT_7;PDV_6;PROD_3;39;172;6708;01/11/2024
2034;CLIENT_5;PDV_3;PROD_2;11;347;3817;01/11/2024
2035;CLIENT_4;PDV_3;PROD_6;46;294;13524;01/11/2024
2036;CLIENT_5;PDV_2;PROD_6;32;101;3232;01/11/2024
2037;CLIENT_2;PDV_6;PROD_6;32;109;3488;01/11/2024
2038;CLIENT_2;PDV_5;PROD_6;12;205;2460;01/11/2024
2039;CLIENT_6;PDV_5;PROD_6;37;320;11840;01/11/2024
2040;CLIENT_3;PDV_6;PROD_1;21;166;3486;01/11/2024
2041;CLIENT_8;PDV_7;PROD_4;45;333;14985;01/11/2024
2042;CLIENT_6;PDV_4;PROD_3;11;317;3487;01/11/2024
2043;CLIENT_8;PDV_6;PROD_2;35;283;9905;01/11/2024
2044;CLIENT_7;PDV_3;PROD_1;23;295;6785;01/11/2024
2045;CLIENT_7;PDV_5;PROD_4;34;114;3876;01/11/2024
2046;CLIENT_1;PDV_7;PROD_1;30;330;9900;01/11/2024
2047;CLIENT_1;PDV_4;PROD_5;9;184;1656;01/11/2024
2048;CLIENT_1;PDV_4;PROD_3;18;281;5058;01/11/2024
2049;CLIENT_4;PDV_1;PROD_4;18;338;6084;01/11/2024
2050;CLIENT_5;PDV_2;PROD_2;4;278;1112;01/11/2024
2051;CLIENT_3;PDV_7;PROD_2;10;289;2890;01/11/2024
2052;CLIENT_4;PDV_4;PROD_4;30;287;8610;01/11/2024
2053;CLIENT_8;PDV_1;PROD_1;25;259;6475;01/11/2024
2054;CLIENT_1;PDV_5;PROD_5;21;115;2415;01/11/2024
2055;CLIENT_1;PDV_3;PROD_1;4;218;872;01/11/2024
2056;CLIENT_4;PDV_7;PROD_1;50;148;7400;01/11/2024
2057;CLIENT_3;PDV_1;PROD_5;19;321;6099;01/12/2024
2058;CLIENT_7;PDV_2;PROD_6;7;86;602;01/12/2024
2059;CLIENT_7;PDV_4;PROD_4;28;307;8596;01/12/2024
2060;CLIENT_5;PDV_7;PROD_5;22;173;3806;01/12/2024
2061;CLIENT_5;PDV_5;PROD_6;21;250;5250;01/12/2024
2062;CLIENT_7;PDV_4;PROD_1;7;42;294;01/12/2024
2063;CLIENT_6;PDV_7;PROD_2;11;142;1562;01/12/2024
2064;CLIENT_2;PDV_1;PROD_1;49;125;6125;01/12/2024
2065;CLIENT_7;PDV_6;PROD_1;28;181;5068;01/12/2024
2066;CLIENT_5;PDV_5;PROD_4;37;269;9953;01/12/2024
2067;CLIENT_8;PDV_5;PROD_1;23;64;1472;01/12/2024
2068;CLIENT_3;PDV_1;PROD_5;24;149;3576;01/12/2024
2069;CLIENT_5;PDV_5;PROD_1;1;65;65;01/12/2024
2070;CLIENT_5;PDV_1;PROD_4;35;204;7140;01/12/2024
2071;CLIENT_7;PDV_3;PROD_5;33;122;4026;01/12/2024
2072;CLIENT_1;PDV_7;PROD_5;24;253;6072;01/12/2024
2073;CLIENT_2;PDV_3;PROD_6;4;72;288;01/12/2024
2074;CLIENT_4;PDV_7;PROD_3;32;93;2976;01/12/2024
2075;CLIENT_6;PDV_5;PROD_6;44;2;88;01/12/2024
2076;CLIENT_3;PDV_6;PROD_5;47;64;3008;01/12/2024
2077;CLIENT_8;PDV_7;PROD_4;21;292;6132;01/12/2024
2078;CLIENT_7;PDV_3;PROD_5;10;79;790;01/12/2024
2079;CLIENT_1;PDV_2;PROD_4;34;256;8704;01/12/2024
2080;CLIENT_7;PDV_5;PROD_3;18;89;1602;01/12/2024
2081;CLIENT_5;PDV_2;PROD_5;49;21;1029;01/12/2024
2082;CLIENT_6;PDV_3;PROD_4;37;293;10841;01/12/2024
2083;CLIENT_4;PDV_3;PROD_2;20;322;6440;01/12/2024
2084;CLIENT_3;PDV_6;PROD_6;9;327;2943;01/12/2024
2085;CLIENT_3;PDV_5;PROD_4;7;93;651;01/12/2024
2086;CLIENT_4;PDV_2;PROD_2;20;310;6200;01/12/2024
2087;CLIENT_6;PDV_3;PROD_2;24;2;48;01/12/2024
2088;CLIENT_5;PDV_1;PROD_6;16;305;4880;01/12/2024
2089;CLIENT_5;PDV_6;PROD_6;44;290;12760;01/12/2024
2090;CLIENT_7;PDV_2;PROD_2;29;285;8265;01/12/2024
2091;CLIENT_6;PDV_5;PROD_3;26;52;1352;01/12/2024
2092;CLIENT_3;PDV_6;PROD_2;24;210;5040;01/12/2024
2093;CLIENT_5;PDV_2;PROD_5;3;337;1011;01/12/2024
2094;CLIENT_4;PDV_2;PROD_4;6;120;720;01/12/2024
2095;CLIENT_5;PDV_3;PROD_6;13;189;2457;01/12/2024
2096;CLIENT_2;PDV_7;PROD_6;8;318;2544;01/12/2024
2097;CLIENT_1;PDV_7;PROD_5;11;254;2794;01/12/2024
2098;CLIENT_7;PDV_6;PROD_4;48;211;10128;01/12/2024
2099;CLIENT_2;PDV_6;PROD_3;8;156;1248;01/12/2024
2100;CLIENT_3;PDV_7;PROD_6;28;321;8988;01/12/2024
2101;CLIENT_1;PDV_2;PROD_6;6;248;1488;01/12/2024
2102;CLIENT_6;PDV_3;PROD_3;21;77;1617;01/12/2024
2103;CLIENT_7;PDV_2;PROD_2;40;325;13000;01/12/2024
2104;CLIENT_6;PDV_4;PROD_2;9;185;1665;01/12/2024
2105;CLIENT_3;PDV_1;PROD_2;15;96;1440;01/12/2024
2106;CLIENT_7;PDV_7;PROD_5;47;56;2632;01/12/2024
2107;CLIENT_4;PDV_3;PROD_5;50;128;6400;01/12/2024
2108;CLIENT_4;PDV_4;PROD_6;29;194;5626;01/12/2024
2109;CLIENT_7;PDV_2;PROD_1;36;249;8964;01/12/2024
2110;CLIENT_5;PDV_7;PROD_1;7;82;574;01/12/2024
2111;CLIENT_8;PDV_2;PROD_2;1;140;140;01/12/2024
2112;CLIENT_3;PDV_2;PROD_4;14;267;3738;01/12/2024
2113;CLIENT_3;PDV_3;PROD_5;1;29;29;01/12/2024
2114;CLIENT_6;PDV_3;PROD_4;50;156;7800;01/12/2024
2115;CLIENT_5;PDV_5;PROD_4;39;274;10686;01/12/2024
2116;CLIENT_1;PDV_6;PROD_4;40;214;8560;01/12/2024
2117;CLIENT_5;PDV_5;PROD_6;27;38;1026;01/12/2024
2118;CLIENT_5;PDV_1;PROD_5;32;249;7968;01/12/2024
2119;CLIENT_4;PDV_6;PROD_5;1;191;191;01/12/2024
2120;CLIENT_3;PDV_6;PROD_6;47;135;6345;01/12/2024
